-4.1958,-3.6941,-3.3044,-2.9918,-2.7351,-2.5201,-2.3372,-2.1795,-2.0421,-1.9212,-1.8139,-1.7181,-1.6319,-1.5539,-1.483,-1.4183,-1.3589,-1.3043,-1.2538,-1.207,-1.1635,-1.123,-1.0851,-1.0496,-1.0162,-0.98488,-0.95533,-0.92742,-0.90103,-0.87601,-0.85228,-0.82973,-0.80826,-0.78781,-0.7683,-0.74967,-0.73184,-0.71479,-0.69844,-0.68276,-0.66771,-0.65324,-0.63933,-0.62594,-0.61303,-0.6006,-0.5886,-0.57701,-0.56582,-0.555,-0.54454,-0.53441,-0.5246,-0.51509,-0.50587,-0.49693,-0.48825,-0.47982,-0.47163,-0.46367,-0.45593,-0.4484,-0.44107,-0.43394,-0.42699,-0.42022,-0.41362,-0.40718,-0.4009,-0.39477,-0.38879,-0.38295,-0.37724,-0.37167,-0.36622,-0.36089,-0.35568,-0.35059,-0.3456,-0.34072,-0.33594,-0.33126,-0.32668,-0.32219,-0.31779,-0.31348,-0.30925,-0.30511,-0.30104,-0.29706,-0.29314,-0.2893,-0.28553,-0.28183,-0.2782,-0.27463,-0.27113,-0.26769,-0.2643,-0.26098,-0.25771,-0.2545,-0.25134,-0.24824,-0.24518,-0.24218,-0.23922,-0.23632,-0.23346,-0.23064,-0.22787,-0.22514,-0.22246,-0.21981,-0.21721,-0.21465,-0.21212,-0.20963,-0.20718,-0.20477,-0.20239,-0.20005,-0.19774,-0.19546,-0.19321,-0.191,-0.18882,-0.18667,-0.18455,-0.18246,-0.1804,-0.17836,-0.17636,-0.17438,-0.17242,-0.1705,-0.1686,-0.16672,-0.16487,-0.16305,-0.16124,-0.15946,-0.15771,-0.15598,-0.15427,-0.15258,-0.15091,-0.14926,-0.14764,-0.14603,-0.14445,-0.14288,-0.14134,-0.13981,-0.1383,-0.13681,-0.13534,-0.13389,-0.13245,-0.13104,-0.12963,-0.12825,-0.12688,-0.12553,-0.1242,-0.12288,-0.12157,-0.12028,-0.11901,-0.11775,-0.11651,-0.11528,-0.11406,-0.11286,-0.11168,-0.1105,-0.10934,-0.1082,-0.10706,-0.10594,-0.10483,-0.10374,-0.10266,-0.10158,-0.10053,-0.099479,-0.098444,-0.097421,-0.096409,-0.095408,-0.094418,-0.09344,-0.092472,-0.091515,-0.090568,-0.089632,-0.088706,-0.08779,-0.086885,-0.085989,-0.085103,-0.084226,-0.08336,-0.082502,-0.081654,-0.080815,-0.079985,-0.079164,-0.078352,-0.077549,-0.076754,-0.075968,-0.07519,-0.074421,-0.073659,-0.072906,-0.072161,-0.071424,-0.070695,-0.069973,-0.069259,-0.068553,-0.067854,-0.067163,-0.066479,-0.065802,-0.065132,-0.064469,-0.063813,-0.063165,-0.062522,-0.061887,-0.061258,-0.060636,-0.060021,-0.059412,-0.058809,-0.058212,-0.057622,-0.057038,-0.05646,-0.055888,-0.055322,-0.054761,-0.054207,-0.053658,-0.053115,-0.052578,-0.052046,-0.05152,-0.050999,-0.050483,-0.049973,-0.049468,-0.048969,-0.048474,-0.047985,-0.0475,-0.047021,-0.046546,-0.046077,-0.045612,-0.045152,-0.044696,-0.044246,-0.0438,-0.043358,-0.042921,-0.042489,-0.042061,-0.041637,-0.041217,-0.040802,-0.040392,-0.039985,-0.039582,-0.039184,-0.03879,-0.038399,-0.038013,-0.037631,-0.037252,-0.036877,-0.036506,-0.036139,-0.035776,-0.035416,-0.03506,-0.034708,-0.034359,-0.034014,-0.033672,-0.033334,-0.032999,-0.032667,-0.032339,-0.032014,-0.031693,-0.031375,-0.03106,-0.030748,-0.030439,-0.030134,-0.029831,-0.029532,-0.029235,-0.028942,-0.028651,-0.028364,-0.028079,-0.027798,-0.027519,-0.027243,-0.026969,-0.026699,-0.026431,-0.026166,-0.025904,-0.025644,-0.025387,-0.025132,-0.02488,-0.024631,-0.024384,-0.024139,-0.023897,-0.023658,-0.023421,-0.023186,-0.022954,-0.022724,-0.022496,-0.02227,-0.022047,-0.021826,-0.021608,-0.021391,-0.021177,-0.020965,-0.020755,-0.020547,-0.020341,-0.020137,-0.019935,-0.019736,-0.019538,-0.019342,-0.019149,-0.018957,-0.018767,-0.018579,-0.018393,-0.018209,-0.018026,-0.017846,-0.017667,-0.01749,-0.017315,-0.017142,-0.01697,-0.0168,-0.016632,-0.016466,-0.016301,-0.016138,-0.015976,-0.015816,-0.015658,-0.015501,-0.015346,-0.015192,-0.01504,-0.01489,-0.014741,-0.014593,-0.014447,-0.014302,-0.014159,-0.014018,-0.013877,-0.013738,-0.013601,-0.013465,-0.01333,-0.013197,-0.013065,-0.012934,-0.012804,-0.012676,-0.012549,-0.012424,-0.0123,-0.012176,-0.012055,-0.011934,-0.011815,-0.011696,-0.011579,-0.011463,-0.011349,-0.011235,-0.011123,-0.011012,-0.010901,-0.010792,-0.010684,-0.010577,-0.010472,-0.010367,-0.010263,-0.01016,-0.010059,-0.0099582,-0.0098586,-0.0097599,-0.0096623,-0.0095656,-0.0094699,-0.0093752,-0.0092814,-0.0091886,-0.0090967,-0.0090057,-0.0089156,-0.0088264,-0.0087381,-0.0086507,-0.0085642,-0.0084785,-0.0083937,-0.0083097,-0.0082266,-0.0081443,-0.0080628,-0.0079822,-0.0079023,-0.0078233,-0.007745,-0.0076676,-0.0075909,-0.007515,-0.0074398,-0.0073654,-0.0072917,-0.0072188,-0.0071466,-0.0070751,-0.0070043,-0.0069343,-0.0068649,-0.0067962,-0.0067283,-0.006661,-0.0065943,-0.0065284,-0.0064631,-0.0063985,-0.0063345,-0.0062711,-0.0062084,-0.0061463,-0.0060848,-0.006024,-0.0059637,-0.0059041,-0.005845,-0.0057866,-0.0057287,-0.0056714,-0.0056147,-0.0055585,-0.0055029,-0.0054479,-0.0053934,-0.0053395,-0.0052861,-0.0052332,-0.0051809,-0.005129,-0.0050777,-0.005027,-0.0049767,-0.0049269,-0.0048776,-0.0048289,-0.0047806,-0.0047328,-0.0046854,-0.0046386,-0.0045922,-0.0045462,-0.0045008,-0.0044558,-0.0044112,-0.0043671,-0.0043234,-0.0042802,-0.0042374,-0.004195,-0.004153,-0.0041115,-0.0040704,-0.0040297,-0.0039894,-0.0039495,-0.00391,-0.0038709,-0.0038322,-0.0037939,-0.0037559,-0.0037184,-0.0036812,-0.0036444,-0.0036079,-0.0035718,-0.0035361,-0.0035007,-0.0034657,-0.0034311,-0.0033968,-0.0033628,-0.0033292,-0.0032959,-0.0032629,-0.0032303,-0.003198,-0.003166,-0.0031343,-0.003103,-0.003072,-0.0030412,-0.0030108,-0.0029807,-0.0029509,-0.0029214,-0.0028922,-0.0028633,-0.0028346,-0.0028063,-0.0027782,-0.0027504,-0.0027229,-0.0026957,-0.0026687,-0.002642,-0.0026156,-0.0025895,-0.0025636,-0.0025379,-0.0025126,-0.0024874,-0.0024626,-0.0024379,-0.0024136,-0.0023894,-0.0023655,-0.0023419,-0.0023184,-0.0022953,-0.0022723,-0.0022496,-0.0022271,-0.0022048,-0.0021828,-0.0021609,-0.0021393,-0.0021179,-0.0020968,-0.0020758,-0.002055,-0.0020345,-0.0020141,-0.001994,-0.0019741,-0.0019543,-0.0019348,-0.0019154,-0.0018963,-0.0018773,-0.0018585,-0.0018399,-0.0018215,-0.0018033,-0.0017853,-0.0017674,-0.0017498,-0.0017323,-0.0017149,-0.0016978,-0.0016808,-0.001664,-0.0016474,-0.0016309,-0.0016146,-0.0015984,-0.0015825,-0.0015666,-0.001551,-0.0015355,-0.0015201,-0.0015049,-0.0014899,-0.001475,-0.0014602,-0.0014456,-0.0014311,-0.0014168,-0.0014027,-0.0013886,-0.0013748,-0.001361,-0.0013474,-0.0013339,-0.0013206,-0.0013074,-0.0012943,-0.0012814,-0.0012685,-0.0012559,-0.0012433,-0.0012309,-0.0012186,-0.0012064,-0.0011943,-0.0011824,-0.0011705,-0.0011588,-0.0011472,-0.0011358,-0.0011244,-0.0011132,-0.001102,-0.001091,-0.0010801,-0.0010693,-0.0010586,-0.001048,-0.0010375,-0.0010272,-0.0010169,-0.0010067,-0.00099667,-0.0009867,-0.00097683,-0.00096706,-0.00095739,-0.00094782,-0.00093834,-0.00092896,-0.00091967,-0.00091047,-0.00090137,-0.00089235,-0.00088343,-0.00087459,-0.00086585,-0.00085719,-0.00084862,-0.00084013,-0.00083173,-0.00082341,-0.00081518,-0.00080703,-0.00079896,-0.00079097,-0.00078306,-0.00077523,-0.00076747,-0.0007598,-0.0007522,-0.00074468,-0.00073723,-0.00072986,-0.00072256,-0.00071534,-0.00070818,-0.0007011,-0.00069409,-0.00068715,-0.00068028,-0.00067347,-0.00066674,-0.00066007,-0.00065347,-0.00064694,-0.00064047,-0.00063406,-0.00062772,-0.00062145,-0.00061523,-0.00060908,-0.00060299,-0.00059696,-0.00059099,-0.00058508,-0.00057923,-0.00057344,-0.0005677,-0.00056202,-0.0005564,-0.00055084,-0.00054533,-0.00053988,-0.00053448,-0.00052913,-0.00052384,-0.0005186,-0.00051342,-0.00050828,-0.0005032,-0.00049817,-0.00049319,-0.00048826,-0.00048337,-0.00047854,-0.00047375,-0.00046902,-0.00046433,-0.00045968,-0.00045509,-0.00045054,-0.00044603,-0.00044157,-0.00043715,-0.00043278,-0.00042845,-0.00042417,-0.00041993,-0.00041573,-0.00041157,-0.00040746,-0.00040338,-0.00039935,-0.00039535,-0.0003914,-0.00038749,-0.00038361,-0.00037978,-0.00037598,-0.00037222,-0.0003685,-0.00036481,-0.00036116,-0.00035755,-0.00035398,-0.00035044,-0.00034693,-0.00034346,-0.00034003,-0.00033663,-0.00033326,-0.00032993,-0.00032663,-0.00032336,-0.00032013,-0.00031693,-0.00031376,-0.00031062,-0.00030752,-0.00030444,-0.0003014,-0.00029838,-0.0002954,-0.00029244,-0.00028952,-0.00028662,-0.00028376,-0.00028092,-0.00027811,-0.00027533,-0.00027258,-0.00026985,-0.00026715,-0.00026448,-0.00026184,-0.00025922,-0.00025663,-0.00025406,-0.00025152,-0.000249,-0.00024651,-0.00024405,-0.00024161,-0.00023919,-0.0002368,-0.00023443,-0.00023209,-0.00022977,-0.00022747,-0.00022519,-0.00022294,-0.00022071,-0.00021851,-0.00021632,-0.00021416,-0.00021202,-0.0002099,-0.0002078,-0.00020572,-0.00020366,-0.00020163,-0.00019961,-0.00019761,-0.00019564,-0.00019368,-0.00019174,-0.00018983,-0.00018793,-0.00018605,-0.00018419,-0.00018235,-0.00018052,-0.00017872,-0.00017693,-0.00017516,-0.00017341,-0.00017168,-0.00016996,-0.00016826,-0.00016658,-0.00016491,-0.00016326,-0.00016163,-0.00016001,-0.00015841,-0.00015683,-0.00015526,-0.00015371,-0.00015217,-0.00015065,-0.00014914,-0.00014765,-0.00014617,-0.00014471,-0.00014327,-0.00014183,-0.00014041,-0.00013901,-0.00013762,-0.00013624,-0.00013488,-0.00013353,-0.0001322,-0.00013088,-0.00012957,-0.00012827,-0.00012699,-0.00012572,-0.00012446,-0.00012322,-0.00012198,-0.00012076,-0.00011956,-0.00011836,-0.00011718,-0.00011601,-0.00011485,-0.0001137,-0.00011256,-0.00011143,-0.00011032,-0.00010922,-0.00010813,-0.00010704,-0.00010597,-0.00010491,-0.00010386,-0.00010283,-0.0001018,-0.00010078,-9.9772e-005,-9.8774e-005,-9.7786e-005,-9.6809e-005,-9.584e-005,-9.4882e-005,-9.3933e-005,-9.2994e-005,-9.2064e-005,-9.1143e-005,-9.0232e-005,-8.933e-005,-8.8436e-005,-8.7552e-005,-8.6676e-005,-8.581e-005,-8.4952e-005,-8.4102e-005,-8.3261e-005,-8.2428e-005,-8.1604e-005,-8.0788e-005,-7.998e-005,-7.918e-005,-7.8389e-005,-7.7605e-005,-7.6829e-005,-7.606e-005,-7.53e-005,-7.4547e-005,-7.3801e-005,-7.3063e-005,-7.2333e-005,-7.1609e-005,-7.0893e-005,-7.0184e-005,-6.9482e-005,-6.8788e-005,-6.81e-005,-6.7419e-005,-6.6745e-005,-6.6077e-005,-6.5416e-005,-6.4762e-005,-6.4115e-005,-6.3473e-005,-6.2839e-005,-6.221e-005,-6.1588e-005,-6.0972e-005,-6.0363e-005,-5.9759e-005,-5.9161e-005,-5.857e-005,-5.7984e-005,-5.7404e-005,-5.683e-005,-5.6262e-005,-5.5699e-005,-5.5142e-005,-5.4591e-005,-5.4045e-005,-5.3504e-005,-5.2969e-005,-5.244e-005,-5.1915e-005,-5.1396e-005,-5.0882e-005,-5.0373e-005,-4.987e-005,-4.9371e-005,-4.8877e-005,-4.8388e-005,-4.7905e-005,-4.7426e-005,-4.6951e-005,-4.6482e-005,-4.6017e-005,-4.5557e-005,-4.5101e-005,-4.465e-005,-4.4204e-005,-4.3762e-005,-4.3324e-005,-4.2891e-005,-4.2462e-005,-4.2037e-005,-3.2727e-005,-3.2399e-005,-3.2075e-005,-3.1755e-005,-3.1437e-005,-3.1123e-005,-3.0811e-005,-3.0503e-005,-3.0198e-005,-2.9896e-005,-2.9597e-005,-2.9301e-005,-2.9008e-005,-2.8718e-005,-2.8431e-005,-2.8147e-005,-2.7865e-005,-0.0001057,-0.00010464,-0.0001036,-0.00010256,-0.00010154,-0.00010052,-9.9516e-005,-9.852e-005,-9.7535e-005,-9.656e-005,0.00079358,0.00078564,0.00077779,0.00077001,0.00076231,0.00075469,0.00074714,0.00073967,0.00073227,0.00072495,0.0007177,0.00071052,0.00070342,0.00069638,0.00068942,0.00068252,0.0006757,0.00066894,0.00066225,0.00065563,0.00064907,0.00064258,0.00063616,0.0006298,0.0006235,0.00061726,0.00061109,0.00060498,0.00059893,0.00059294,0.00058701,0.00058114,0.00057533,0.00056958,0.00056388,0.00055824,0.00055266,0.00054713,0.00054166,0.00053624,0.00053088,0.00052557,0.00052032,0.00051511,0.00050996,0.00050486,0.00049981,0.00049482,0.00048987,0.00048497,0.00048012,0.00047532,0.00047057,0.00046586,0.0004612,0.00045659,0.00045202,0.0004475,0.00044303,0.0004386,0.00043421,0.00042987,0.00042557,0.00042132,0.0004171,0.00041293,0.0004088,0.00040471,0.00040067,0.00039666,0.00039269,0.00038877,0.00038488,0.00038103,0.00037722,0.00037345,0.00036971,0.00036602,0.00036236,0.00035873,0.00035515,0.00035159,0.00034808,0.0003446,0.00034115,0.00033774,0.00033436,0.00033102,0.00032771,0.00032443,0.00032119,0.00031797,0.0003148,0.00031165,0.00030853,0.00030545,0.00030239,0.00029937,0.00029637,0.00029341,0.00029048,0.00028757,0.0002847,0.00028185,0.00027903,0.00027624,0.00027348,0.00027074,0.00026803,0.00026535,0.0002627,0.00026007,0.00025747,0.0002549,0.00025235,0.00024983,0.00024733,0.00024485,0.00024241,0.00023998,0.00023758,0.00023521,0.00023285,0.00023053,0.00022822,0.00022594,0.00022368,0.00022144,0.00021923,0.00021704,0.00021486,0.00021272,0.00021059,0.00020848,0.0002064,0.00020433,0.00020229,0.00020027,0.00019827,0.00019628,0.00019432,0.00019238,0.00019045,0.00018855,0.00018666,0.0001848,0.00018295,0.00018112,0.00017931,0.00017751,0.00017574,0.00017398,0.00017224,0.00017052,0.00016881,0.00016713,0.00016546,0.0001638,0.00016216,0.00016054,0.00015894,0.00015735,0.00015577,0.00015422,0.00015267,0.00015115,0.00014963,0.00014814,0.00014666,0.00014519,0.00014374,0.0001423,0.00014088,0.00013947,0.00013807,0.00013669,0.00013533,0.00013397,0.00013263,0.00013131,0.00012999,0.00012869,0.00012741,0.00012613,0.00012487,0.00012362,0.00012239,0.00012116,0.00011995,0.00011875,0.00011756,0.00011639,0.00011523,0.00011407,0.00011293,0.0001118,0.00011068,0.00010958,0.00010848,0.0001074,0.00010632,0.00010526,0.00010421,0.00010317,0.00010213,0.00010111,0.0001001,9.91e-005,9.8109e-005,9.7128e-005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
